CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.0,"Anti-social behaviour
further action necessary
(cost of dealing with incident)",Police,,Per incident,500,2002/03, £648 ,"The Economic and Social Costs of Anti-Social Behaviour: a review' (London School of Economics and Political Science, 2003), p.43",R,"Source gives a (non-updated) cost range from £100 - £1,000 for ASB incidents of this kind (ranging from a call-out together with some remedial action, to significant mediation/remediation; falling short of issuing an ASBO, as not used very often).  An approximate average cost of £500 has been selected, and updated to account for inflation.  Note age of data.  Home Office suggest a Red RAG assessment due to the age of data and robustness of methodology.  However, there is no more recent national research in this area",http://webarchive.nationalarchives.gov.uk/20100405140447/http:/asb.homeoffice.gov.uk/uploadedFiles/Members_site/Documents_and_images/About_ASB_general/EconSocialCostASB_0142.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.1,"Anti-social behaviour
no further action taken
(simple police reporting of incident)",Police,,Per incident,35,2002/03, £45 ,"The Economic and Social Costs of Anti-Social Behaviour: a review' (London School of Economics and Political Science, 2003), p.43",R,"Source gives a (non-updated) cost range from £20-£50 for ASB incidents of this kind - mid-point cost value (£35) has been selected, and updated to account for inflation.  Note age of data.  Home Office suggest a Red RAG assessment due to the age of data and robustness of methodology.  However, there is no more recent national research in this area",http://webarchive.nationalarchives.gov.uk/20100405140447/http:/asb.homeoffice.gov.uk/uploadedFiles/Members_site/Documents_and_images/About_ASB_general/EconSocialCostASB_0142.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.2,"Anti-social behaviour
warning letter delivered",Local Authority,Housing Services,Per action,66,2006/07, £78 ,National Audit Office (2006) Tackling Anti-Social Behaviour p24 Fig13,A,Warning letters are generally used for relatively minor acts of anti-social behaviour and are unlikely to be effective for more serious incidents.,http://www.nao.org.uk/publications/0607/tackling_anti-social_behaviour.aspx
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.5,Acceptable Behaviour Contract issued,Criminal Justice System,Probation,Each,230,2006/07, £271 ,National Audit Office (2006) Tackling Anti-Social Behaviour p24 Fig13,A,"Note age of data.  Based on seminars in 12 local areas involving practitioners from a range of agencies including the police and local authorities. The cost does not include the cost of other support services which may be provided in conjunction with the intervention e.g. youth projects or drug rehabilitation schemes, nor does it include the cost of policing the intervention. Court costs are included but legal aid costs are not.",http://www.nao.org.uk/publications/0607/tackling_anti-social_behaviour.aspx
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.6,Neighbourhood dispute: Local Authority mediation - average costs,Local Authority,,Per action,105,2003/04, £133 ,Scottish Executive (2003): The role of mediation in tackling neighbourhood disputes and anti-social behaviour,A,"Based on 100 case studies in 2003. Calculated net costs in the present study, that is, the costs of staff time and travel costs that can directly be attributed to cases. These net costs exclude
organisational overheads, that is, building and office costs, staff training, and central services such as personnel.",http://www.scotland.gov.uk/Resource/Doc/47176/0029635.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.6.1,Neighbourhood dispute: Local Authority mediation - Verbal abuse,Local Authority,,Per action,197,2003/04, £250 ,Scottish Executive (2003): The role of mediation in tackling neighbourhood disputes and anti-social behaviour,A,"Based on 100 case studies in 2003. Calculated net costs in the present study, that is, the costs of staff time and travel costs that can directly be attributed to cases. These net costs exclude
organisational overheads, that is, building and office costs, staff training, and central services such as personnel.",http://www.scotland.gov.uk/Resource/Doc/47176/0029635.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.6.2,Neighbourhood dispute: Local Authority mediation - Noise (including element of verbal abuse),Local Authority,,Per action,107,2003/04, £136 ,Scottish Executive (2003): The role of mediation in tackling neighbourhood disputes and anti-social behaviour,A,"Based on 100 case studies in 2003. Calculated net costs in the present study, that is, the costs of staff time and travel costs that can directly be attributed to cases. These net costs exclude
organisational overheads, that is, building and office costs, staff training, and central services such as personnel.",http://www.scotland.gov.uk/Resource/Doc/47176/0029635.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.6.3,Neighbourhood dispute: Local Authority mediation - Common boundary dispute,Local Authority,,Per action,104,2003/04, £132 ,Scottish Executive (2003): The role of mediation in tackling neighbourhood disputes and anti-social behaviour,A,"Based on 100 case studies in 2003. Calculated net costs in the present study, that is, the costs of staff time and travel costs that can directly be attributed to cases. These net costs exclude
organisational overheads, that is, building and office costs, staff training, and central services such as personnel.",http://www.scotland.gov.uk/Resource/Doc/47176/0029635.pdf
CRIME,ANTI-SOCIAL BEHAVIOUR,CR1.6.4,Neighbourhood dispute: Local Authority mediation - Noise & Loud music related to parties,Local Authority,,Per action,46,2003/04, £58 ,Scottish Executive (2003): The role of mediation in tackling neighbourhood disputes and anti-social behaviour,A,"Based on 100 case studies in 2003. Calculated net costs in the present study, that is, the costs of staff time and travel costs that can directly be attributed to cases. These net costs exclude
organisational overheads, that is, building and office costs, staff training, and central services such as personnel.",http://www.scotland.gov.uk/Resource/Doc/47176/0029635.pdf
CRIME,DOMESTIC VIOLENCE,CR2.0,"Domestic violence - fiscal cost per incident to the police, LAs, CJS and NHS
",Multiple,,Per incident,2470,2008/09," £2,766 ","Sylvia Walby - The Cost of Domestic violence, update (2009), p.8",A,"This cost is based upon the Walby (2009) publication referenced in the source column, which gives data on the total cost of domestic violence (DV) in England and Wales to public services, along with the economic and human/emotional (social) costs.  An average cost per incident has been derived using data from the British Crime Survey (BCS) on the incidence of DV in England and Wales, which has been factored up to account for a substantial undercount in the main BCS (people are reluctant to answer sensitive questions face-to-face with an interviewer); a multiplier of x5 has been used, based on research in a related Walby report that found that the prevalence of DV identified in the more accurate BCS self-completion module was approximately five times greater than that reported in the face-to-face survey (see Walby, 2004: 'HO Research Study 276 - Domestic violence, sexual assault and stalking - findings from the BCS', p.112).  The constituent costs reported in the rows below are derived from evidence on the profile of DV costs across public agencies given in an earlier (2004) Walby report, 'The Cost of Domestic Violence'; this profile was then applied to the updated total cost in the 2009 Walby publication.  Note that the Walby costs are per incident over the lifetime of the victim - we have assumed that the identified fiscal costs are, in the main, likely to be expended relatively soon after the incident, and can therefore be considered as an annual fiscal cost per incident.  Walby's 2009 update paper also gives total economic and social costs associated with domestic violence: following the same approach used to derive the fiscal costs, the average economic cost per incident is £1,473 (08-09 prices); this comprises costs to the individual of £818, and to employers of £655, related to time off work due to injuries (and also, for individuals, travel/lost wages for GP visits, prescription charges, the cost of setting up new homes/re-possession following divorce and separation due to DV, and civil/legal costs).  The average social cost per incident is £6,795 (also 08-09 prices), based on the human and emotional cost associated with DV (Walby derives this from estimates of what people would pay to avoid injuries/trauma relating to DV).  As for the fiscal costs, we can assume that the economic costs are relatively short-term, so can be considered as an annual economic cost per incident; however, the social costs may be longer-term, particularly in terms of mental health issues, which could endure over the victim's lifetime.  An amber flag has been applied to the costs, given the assumptions involved and the lower level of confidence that can be attached to the data used to derive the per incident values.",http://www.lancs.ac.uk/fass/doc_library/sociology/Cost_of_domestic_violence_update.doc
